season,y_bins,goal_dist_bins,total,average_per_hour,y_mid,goal_mid
2018,"(-30, -28]","(38, 40]",57,0.005122214234363767,-29.0,39.0
2018,"(-30, -28]","(40, 42]",39,0.0035046728971962616,-29.0,41.0
2018,"(-30, -28]","(42, 44]",47,0.004223580158159598,-29.0,43.0
2018,"(-30, -28]","(44, 46]",54,0.004852624011502516,-29.0,45.0
2018,"(-30, -28]","(46, 48]",68,0.006110711718188354,-29.0,47.0
2018,"(-30, -28]","(48, 50]",100,0.008986340762041696,-29.0,49.0
2018,"(-30, -28]","(50, 52]",98,0.008806613946800863,-29.0,51.0
2018,"(-30, -28]","(52, 54]",85,0.007638389647735442,-29.0,53.0
2018,"(-30, -28]","(54, 56]",85,0.007638389647735442,-29.0,55.0
2018,"(-30, -28]","(56, 58]",42,0.0037742631200575125,-29.0,57.0
2018,"(-30, -28]","(58, 60]",25,0.002246585190510424,-29.0,59.0
2018,"(-30, -28]","(60, 62]",2,0.00017972681524083394,-29.0,61.0
2018,"(-30, -28]","(62, 64]",5,0.0004493170381020848,-29.0,63.0
2018,"(-30, -28]","(64, 66]",0,0.0,-29.0,65.0
2018,"(-30, -28]","(66, 68]",0,0.0,-29.0,67.0
2018,"(-30, -28]","(68, 70]",0,0.0,-29.0,69.0
2018,"(-30, -28]","(70, 72]",0,0.0,-29.0,71.0
2018,"(-30, -28]","(72, 74]",0,0.0,-29.0,73.0
2018,"(-30, -28]","(74, 76]",0,0.0,-29.0,75.0
2018,"(-30, -28]","(76, 78]",0,0.0,-29.0,77.0
2018,"(-30, -28]","(78, 80]",0,0.0,-29.0,79.0
2018,"(-30, -28]","(80, 82]",0,0.0,-29.0,81.0
2018,"(-30, -28]","(82, 84]",0,0.0,-29.0,83.0
2018,"(-30, -28]","(84, 86]",0,0.0,-29.0,85.0
2018,"(-30, -28]","(86, 88]",0,0.0,-29.0,87.0
2018,"(-30, -28]","(88, 90]",0,0.0,-29.0,89.0
2018,"(-30, -28]","(90, 92]",0,0.0,-29.0,91.0
2018,"(-28, -26]","(0, 2]",11,0.0009884974838245866,-27.0,1.0
2018,"(-28, -26]","(2, 4]",16,0.0014378145219266715,-27.0,3.0
2018,"(-28, -26]","(4, 6]",17,0.0015276779295470885,-27.0,5.0
2018,"(-28, -26]","(6, 8]",28,0.0025161754133716753,-27.0,7.0
2018,"(-28, -26]","(8, 10]",26,0.002336448598130841,-27.0,9.0
2018,"(-28, -26]","(10, 12]",32,0.002875629043853343,-27.0,11.0
2018,"(-28, -26]","(12, 14]",29,0.002606038820992092,-27.0,13.0
2018,"(-28, -26]","(14, 16]",37,0.0033249460819554278,-27.0,15.0
2018,"(-28, -26]","(16, 18]",40,0.0035945363048166786,-27.0,17.0
2018,"(-28, -26]","(18, 20]",37,0.0033249460819554278,-27.0,19.0
2018,"(-28, -26]","(20, 22]",30,0.002695902228612509,-27.0,21.0
2018,"(-28, -26]","(22, 24]",44,0.003953989935298346,-27.0,23.0
2018,"(-28, -26]","(24, 26]",68,0.006110711718188354,-27.0,25.0
2018,"(-28, -26]","(26, 28]",65,0.005841121495327103,-27.0,27.0
2018,"(-28, -26]","(28, 30]",77,0.006919482386772107,-27.0,29.0
2018,"(-28, -26]","(30, 32]",80,0.007189072609633357,-27.0,31.0
2018,"(-28, -26]","(32, 34]",71,0.006380301941049604,-27.0,33.0
2018,"(-28, -26]","(34, 36]",69,0.00620057512580877,-27.0,35.0
2018,"(-28, -26]","(36, 38]",74,0.0066498921639108555,-27.0,37.0
2018,"(-28, -26]","(38, 40]",53,0.004762760603882099,-27.0,39.0
2018,"(-28, -26]","(40, 42]",48,0.004313443565780014,-27.0,41.0
2018,"(-28, -26]","(42, 44]",52,0.004672897196261682,-27.0,43.0
2018,"(-28, -26]","(44, 46]",65,0.005841121495327103,-27.0,45.0
2018,"(-28, -26]","(46, 48]",77,0.006919482386772107,-27.0,47.0
2018,"(-28, -26]","(48, 50]",108,0.009705248023005032,-27.0,49.0
2018,"(-28, -26]","(50, 52]",76,0.006829618979151689,-27.0,51.0
2018,"(-28, -26]","(52, 54]",89,0.00799784327821711,-27.0,53.0
2018,"(-28, -26]","(54, 56]",65,0.005841121495327103,-27.0,55.0
2018,"(-28, -26]","(56, 58]",42,0.0037742631200575125,-27.0,57.0
2018,"(-28, -26]","(58, 60]",15,0.0013479511143062546,-27.0,59.0
2018,"(-28, -26]","(60, 62]",8,0.0007189072609633358,-27.0,61.0
2018,"(-28, -26]","(62, 64]",6,0.0005391804457225018,-27.0,63.0
2018,"(-28, -26]","(64, 66]",0,0.0,-27.0,65.0
2018,"(-28, -26]","(66, 68]",0,0.0,-27.0,67.0
2018,"(-28, -26]","(68, 70]",0,0.0,-27.0,69.0
2018,"(-28, -26]","(70, 72]",0,0.0,-27.0,71.0
2018,"(-28, -26]","(72, 74]",0,0.0,-27.0,73.0
2018,"(-28, -26]","(74, 76]",0,0.0,-27.0,75.0
2018,"(-28, -26]","(76, 78]",0,0.0,-27.0,77.0
2018,"(-28, -26]","(78, 80]",0,0.0,-27.0,79.0
2018,"(-28, -26]","(80, 82]",0,0.0,-27.0,81.0
2018,"(-28, -26]","(82, 84]",0,0.0,-27.0,83.0
2018,"(-28, -26]","(84, 86]",0,0.0,-27.0,85.0
2018,"(-28, -26]","(86, 88]",0,0.0,-27.0,87.0
2018,"(-28, -26]","(88, 90]",0,0.0,-27.0,89.0
2018,"(-28, -26]","(90, 92]",0,0.0,-27.0,91.0
2018,"(-26, -24]","(0, 2]",8,0.0007189072609633358,-25.0,1.0
2018,"(-26, -24]","(2, 4]",23,0.00206685837526959,-25.0,3.0
2018,"(-26, -24]","(4, 6]",37,0.0033249460819554278,-25.0,5.0
2018,"(-26, -24]","(6, 8]",39,0.0035046728971962616,-25.0,7.0
2018,"(-26, -24]","(8, 10]",30,0.002695902228612509,-25.0,9.0
2018,"(-26, -24]","(10, 12]",29,0.002606038820992092,-25.0,11.0
2018,"(-26, -24]","(12, 14]",36,0.003235082674335011,-25.0,13.0
2018,"(-26, -24]","(14, 16]",37,0.0033249460819554278,-25.0,15.0
2018,"(-26, -24]","(16, 18]",30,0.002695902228612509,-25.0,17.0
2018,"(-26, -24]","(18, 20]",43,0.0038641265276779294,-25.0,19.0
2018,"(-26, -24]","(20, 22]",48,0.004313443565780014,-25.0,21.0
2018,"(-26, -24]","(22, 24]",50,0.004493170381020848,-25.0,23.0
2018,"(-26, -24]","(24, 26]",70,0.006290438533429188,-25.0,25.0
2018,"(-26, -24]","(26, 28]",70,0.006290438533429188,-25.0,27.0
2018,"(-26, -24]","(28, 30]",66,0.00593098490294752,-25.0,29.0
2018,"(-26, -24]","(30, 32]",83,0.007458662832494608,-25.0,31.0
2018,"(-26, -24]","(32, 34]",76,0.006829618979151689,-25.0,33.0
2018,"(-26, -24]","(34, 36]",68,0.006110711718188354,-25.0,35.0
2018,"(-26, -24]","(36, 38]",76,0.006829618979151689,-25.0,37.0
2018,"(-26, -24]","(38, 40]",60,0.005391804457225018,-25.0,39.0
2018,"(-26, -24]","(40, 42]",69,0.00620057512580877,-25.0,41.0
2018,"(-26, -24]","(42, 44]",50,0.004493170381020848,-25.0,43.0
2018,"(-26, -24]","(44, 46]",53,0.004762760603882099,-25.0,45.0
2018,"(-26, -24]","(46, 48]",69,0.00620057512580877,-25.0,47.0
2018,"(-26, -24]","(48, 50]",87,0.007818116462976275,-25.0,49.0
2018,"(-26, -24]","(50, 52]",92,0.00826743350107836,-25.0,51.0
2018,"(-26, -24]","(52, 54]",96,0.008626887131560028,-25.0,53.0
2018,"(-26, -24]","(54, 56]",61,0.005481667864845435,-25.0,55.0
2018,"(-26, -24]","(56, 58]",49,0.0044033069734004315,-25.0,57.0
2018,"(-26, -24]","(58, 60]",18,0.0016175413371675054,-25.0,59.0
2018,"(-26, -24]","(60, 62]",4,0.0003594536304816679,-25.0,61.0
2018,"(-26, -24]","(62, 64]",6,0.0005391804457225018,-25.0,63.0
2018,"(-26, -24]","(64, 66]",0,0.0,-25.0,65.0
2018,"(-26, -24]","(66, 68]",0,0.0,-25.0,67.0
2018,"(-26, -24]","(68, 70]",0,0.0,-25.0,69.0
2018,"(-26, -24]","(70, 72]",0,0.0,-25.0,71.0
2018,"(-26, -24]","(72, 74]",0,0.0,-25.0,73.0
2018,"(-26, -24]","(74, 76]",0,0.0,-25.0,75.0
2018,"(-26, -24]","(76, 78]",0,0.0,-25.0,77.0
2018,"(-26, -24]","(78, 80]",0,0.0,-25.0,79.0
2018,"(-26, -24]","(80, 82]",0,0.0,-25.0,81.0
2018,"(-26, -24]","(82, 84]",0,0.0,-25.0,83.0
2018,"(-26, -24]","(84, 86]",0,0.0,-25.0,85.0
2018,"(-26, -24]","(86, 88]",0,0.0,-25.0,87.0
2018,"(-26, -24]","(88, 90]",0,0.0,-25.0,89.0
2018,"(-26, -24]","(90, 92]",0,0.0,-25.0,91.0
2018,"(-24, -22]","(0, 2]",17,0.0015276779295470885,-23.0,1.0
2018,"(-24, -22]","(2, 4]",22,0.001976994967649173,-23.0,3.0
2018,"(-24, -22]","(4, 6]",36,0.003235082674335011,-23.0,5.0
2018,"(-24, -22]","(6, 8]",29,0.002606038820992092,-23.0,7.0
2018,"(-24, -22]","(8, 10]",39,0.0035046728971962616,-23.0,9.0
2018,"(-24, -22]","(10, 12]",34,0.003055355859094177,-23.0,11.0
2018,"(-24, -22]","(12, 14]",46,0.00413371675053918,-23.0,13.0
2018,"(-24, -22]","(14, 16]",36,0.003235082674335011,-23.0,15.0
2018,"(-24, -22]","(16, 18]",37,0.0033249460819554278,-23.0,17.0
2018,"(-24, -22]","(18, 20]",63,0.005661394680086269,-23.0,19.0
2018,"(-24, -22]","(20, 22]",65,0.005841121495327103,-23.0,21.0
2018,"(-24, -22]","(22, 24]",64,0.005751258087706686,-23.0,23.0
2018,"(-24, -22]","(24, 26]",64,0.005751258087706686,-23.0,25.0
2018,"(-24, -22]","(26, 28]",58,0.005212077641984184,-23.0,27.0
2018,"(-24, -22]","(28, 30]",58,0.005212077641984184,-23.0,29.0
2018,"(-24, -22]","(30, 32]",85,0.007638389647735442,-23.0,31.0
2018,"(-24, -22]","(32, 34]",79,0.007099209202012941,-23.0,33.0
2018,"(-24, -22]","(34, 36]",88,0.007907979870596693,-23.0,35.0
2018,"(-24, -22]","(36, 38]",90,0.008087706685837527,-23.0,37.0
2018,"(-24, -22]","(38, 40]",56,0.0050323508267433505,-23.0,39.0
2018,"(-24, -22]","(40, 42]",67,0.0060208483105679365,-23.0,41.0
2018,"(-24, -22]","(42, 44]",75,0.006739755571531273,-23.0,43.0
2018,"(-24, -22]","(44, 46]",55,0.004942487419122933,-23.0,45.0
2018,"(-24, -22]","(46, 48]",64,0.005751258087706686,-23.0,47.0
2018,"(-24, -22]","(48, 50]",88,0.007907979870596693,-23.0,49.0
2018,"(-24, -22]","(50, 52]",86,0.007728253055355859,-23.0,51.0
2018,"(-24, -22]","(52, 54]",77,0.006919482386772107,-23.0,53.0
2018,"(-24, -22]","(54, 56]",69,0.00620057512580877,-23.0,55.0
2018,"(-24, -22]","(56, 58]",39,0.0035046728971962616,-23.0,57.0
2018,"(-24, -22]","(58, 60]",5,0.0004493170381020848,-23.0,59.0
2018,"(-24, -22]","(60, 62]",4,0.0003594536304816679,-23.0,61.0
2018,"(-24, -22]","(62, 64]",2,0.00017972681524083394,-23.0,63.0
2018,"(-24, -22]","(64, 66]",0,0.0,-23.0,65.0
2018,"(-24, -22]","(66, 68]",0,0.0,-23.0,67.0
2018,"(-24, -22]","(68, 70]",0,0.0,-23.0,69.0
2018,"(-24, -22]","(70, 72]",0,0.0,-23.0,71.0
2018,"(-24, -22]","(72, 74]",0,0.0,-23.0,73.0
2018,"(-24, -22]","(74, 76]",0,0.0,-23.0,75.0
2018,"(-24, -22]","(76, 78]",0,0.0,-23.0,77.0
2018,"(-24, -22]","(78, 80]",0,0.0,-23.0,79.0
2018,"(-24, -22]","(80, 82]",0,0.0,-23.0,81.0
2018,"(-24, -22]","(82, 84]",0,0.0,-23.0,83.0
2018,"(-24, -22]","(84, 86]",0,0.0,-23.0,85.0
2018,"(-24, -22]","(86, 88]",0,0.0,-23.0,87.0
2018,"(-24, -22]","(88, 90]",0,0.0,-23.0,89.0
2018,"(-24, -22]","(90, 92]",0,0.0,-23.0,91.0
2018,"(-22, -20]","(0, 2]",16,0.0014378145219266715,-21.0,1.0
2018,"(-22, -20]","(2, 4]",36,0.003235082674335011,-21.0,3.0
2018,"(-22, -20]","(4, 6]",32,0.002875629043853343,-21.0,5.0
2018,"(-22, -20]","(6, 8]",52,0.004672897196261682,-21.0,7.0
2018,"(-22, -20]","(8, 10]",34,0.003055355859094177,-21.0,9.0
2018,"(-22, -20]","(10, 12]",51,0.004583033788641265,-21.0,11.0
2018,"(-22, -20]","(12, 14]",54,0.004852624011502516,-21.0,13.0
2018,"(-22, -20]","(14, 16]",46,0.00413371675053918,-21.0,15.0
2018,"(-22, -20]","(16, 18]",62,0.005571531272465852,-21.0,17.0
2018,"(-22, -20]","(18, 20]",77,0.006919482386772107,-21.0,19.0
2018,"(-22, -20]","(20, 22]",67,0.0060208483105679365,-21.0,21.0
2018,"(-22, -20]","(22, 24]",70,0.006290438533429188,-21.0,23.0
2018,"(-22, -20]","(24, 26]",90,0.008087706685837527,-21.0,25.0
2018,"(-22, -20]","(26, 28]",95,0.008537023723939613,-21.0,27.0
2018,"(-22, -20]","(28, 30]",95,0.008537023723939613,-21.0,29.0
2018,"(-22, -20]","(30, 32]",107,0.009615384615384616,-21.0,31.0
2018,"(-22, -20]","(32, 34]",108,0.009705248023005032,-21.0,33.0
2018,"(-22, -20]","(34, 36]",85,0.007638389647735442,-21.0,35.0
2018,"(-22, -20]","(36, 38]",99,0.00889647735442128,-21.0,37.0
2018,"(-22, -20]","(38, 40]",63,0.005661394680086269,-21.0,39.0
2018,"(-22, -20]","(40, 42]",73,0.006560028756290438,-21.0,41.0
2018,"(-22, -20]","(42, 44]",54,0.004852624011502516,-21.0,43.0
2018,"(-22, -20]","(44, 46]",59,0.005301941049604601,-21.0,45.0
2018,"(-22, -20]","(46, 48]",69,0.00620057512580877,-21.0,47.0
2018,"(-22, -20]","(48, 50]",100,0.008986340762041696,-21.0,49.0
2018,"(-22, -20]","(50, 52]",86,0.007728253055355859,-21.0,51.0
2018,"(-22, -20]","(52, 54]",86,0.007728253055355859,-21.0,53.0
2018,"(-22, -20]","(54, 56]",68,0.006110711718188354,-21.0,55.0
2018,"(-22, -20]","(56, 58]",42,0.0037742631200575125,-21.0,57.0
2018,"(-22, -20]","(58, 60]",13,0.0011682242990654205,-21.0,59.0
2018,"(-22, -20]","(60, 62]",5,0.0004493170381020848,-21.0,61.0
2018,"(-22, -20]","(62, 64]",2,0.00017972681524083394,-21.0,63.0
2018,"(-22, -20]","(64, 66]",0,0.0,-21.0,65.0
2018,"(-22, -20]","(66, 68]",0,0.0,-21.0,67.0
2018,"(-22, -20]","(68, 70]",0,0.0,-21.0,69.0
2018,"(-22, -20]","(70, 72]",0,0.0,-21.0,71.0
2018,"(-22, -20]","(72, 74]",0,0.0,-21.0,73.0
2018,"(-22, -20]","(74, 76]",0,0.0,-21.0,75.0
2018,"(-22, -20]","(76, 78]",0,0.0,-21.0,77.0
2018,"(-22, -20]","(78, 80]",0,0.0,-21.0,79.0
2018,"(-22, -20]","(80, 82]",0,0.0,-21.0,81.0
2018,"(-22, -20]","(82, 84]",0,0.0,-21.0,83.0
2018,"(-22, -20]","(84, 86]",0,0.0,-21.0,85.0
2018,"(-22, -20]","(86, 88]",0,0.0,-21.0,87.0
2018,"(-22, -20]","(88, 90]",0,0.0,-21.0,89.0
2018,"(-22, -20]","(90, 92]",0,0.0,-21.0,91.0
2018,"(-20, -18]","(0, 2]",13,0.0011682242990654205,-19.0,1.0
2018,"(-20, -18]","(2, 4]",24,0.002156721782890007,-19.0,3.0
2018,"(-20, -18]","(4, 6]",35,0.003145219266714594,-19.0,5.0
2018,"(-20, -18]","(6, 8]",42,0.0037742631200575125,-19.0,7.0
2018,"(-20, -18]","(8, 10]",42,0.0037742631200575125,-19.0,9.0
2018,"(-20, -18]","(10, 12]",63,0.005661394680086269,-19.0,11.0
2018,"(-20, -18]","(12, 14]",63,0.005661394680086269,-19.0,13.0
2018,"(-20, -18]","(14, 16]",53,0.004762760603882099,-19.0,15.0
2018,"(-20, -18]","(16, 18]",50,0.004493170381020848,-19.0,17.0
2018,"(-20, -18]","(18, 20]",63,0.005661394680086269,-19.0,19.0
2018,"(-20, -18]","(20, 22]",73,0.006560028756290438,-19.0,21.0
2018,"(-20, -18]","(22, 24]",84,0.007548526240115025,-19.0,23.0
2018,"(-20, -18]","(24, 26]",89,0.00799784327821711,-19.0,25.0
2018,"(-20, -18]","(26, 28]",84,0.007548526240115025,-19.0,27.0
2018,"(-20, -18]","(28, 30]",72,0.006470165348670022,-19.0,29.0
2018,"(-20, -18]","(30, 32]",89,0.00799784327821711,-19.0,31.0
2018,"(-20, -18]","(32, 34]",75,0.006739755571531273,-19.0,33.0
2018,"(-20, -18]","(34, 36]",79,0.007099209202012941,-19.0,35.0
2018,"(-20, -18]","(36, 38]",70,0.006290438533429188,-19.0,37.0
2018,"(-20, -18]","(38, 40]",48,0.004313443565780014,-19.0,39.0
2018,"(-20, -18]","(40, 42]",46,0.00413371675053918,-19.0,41.0
2018,"(-20, -18]","(42, 44]",56,0.0050323508267433505,-19.0,43.0
2018,"(-20, -18]","(44, 46]",48,0.004313443565780014,-19.0,45.0
2018,"(-20, -18]","(46, 48]",50,0.004493170381020848,-19.0,47.0
2018,"(-20, -18]","(48, 50]",58,0.005212077641984184,-19.0,49.0
2018,"(-20, -18]","(50, 52]",58,0.005212077641984184,-19.0,51.0
2018,"(-20, -18]","(52, 54]",46,0.00413371675053918,-19.0,53.0
2018,"(-20, -18]","(54, 56]",58,0.005212077641984184,-19.0,55.0
2018,"(-20, -18]","(56, 58]",48,0.004313443565780014,-19.0,57.0
2018,"(-20, -18]","(58, 60]",12,0.0010783608914450035,-19.0,59.0
2018,"(-20, -18]","(60, 62]",0,0.0,-19.0,61.0
2018,"(-20, -18]","(62, 64]",2,0.00017972681524083394,-19.0,63.0
2018,"(-20, -18]","(64, 66]",0,0.0,-19.0,65.0
2018,"(-20, -18]","(66, 68]",0,0.0,-19.0,67.0
2018,"(-20, -18]","(68, 70]",0,0.0,-19.0,69.0
2018,"(-20, -18]","(70, 72]",0,0.0,-19.0,71.0
2018,"(-20, -18]","(72, 74]",0,0.0,-19.0,73.0
2018,"(-20, -18]","(74, 76]",0,0.0,-19.0,75.0
2018,"(-20, -18]","(76, 78]",0,0.0,-19.0,77.0
2018,"(-20, -18]","(78, 80]",0,0.0,-19.0,79.0
2018,"(-20, -18]","(80, 82]",0,0.0,-19.0,81.0
2018,"(-20, -18]","(82, 84]",0,0.0,-19.0,83.0
2018,"(-20, -18]","(84, 86]",0,0.0,-19.0,85.0
2018,"(-20, -18]","(86, 88]",0,0.0,-19.0,87.0
2018,"(-20, -18]","(88, 90]",0,0.0,-19.0,89.0
2018,"(-20, -18]","(90, 92]",0,0.0,-19.0,91.0
2018,"(-18, -16]","(0, 2]",15,0.0013479511143062546,-17.0,1.0
2018,"(-18, -16]","(2, 4]",35,0.003145219266714594,-17.0,3.0
2018,"(-18, -16]","(4, 6]",38,0.0034148094895758447,-17.0,5.0
2018,"(-18, -16]","(6, 8]",53,0.004762760603882099,-17.0,7.0
2018,"(-18, -16]","(8, 10]",55,0.004942487419122933,-17.0,9.0
2018,"(-18, -16]","(10, 12]",51,0.004583033788641265,-17.0,11.0
2018,"(-18, -16]","(12, 14]",61,0.005481667864845435,-17.0,13.0
2018,"(-18, -16]","(14, 16]",80,0.007189072609633357,-17.0,15.0
2018,"(-18, -16]","(16, 18]",89,0.00799784327821711,-17.0,17.0
2018,"(-18, -16]","(18, 20]",77,0.006919482386772107,-17.0,19.0
2018,"(-18, -16]","(20, 22]",72,0.006470165348670022,-17.0,21.0
2018,"(-18, -16]","(22, 24]",75,0.006739755571531273,-17.0,23.0
2018,"(-18, -16]","(24, 26]",92,0.00826743350107836,-17.0,25.0
2018,"(-18, -16]","(26, 28]",84,0.007548526240115025,-17.0,27.0
2018,"(-18, -16]","(28, 30]",69,0.00620057512580877,-17.0,29.0
2018,"(-18, -16]","(30, 32]",83,0.007458662832494608,-17.0,31.0
2018,"(-18, -16]","(32, 34]",69,0.00620057512580877,-17.0,33.0
2018,"(-18, -16]","(34, 36]",67,0.0060208483105679365,-17.0,35.0
2018,"(-18, -16]","(36, 38]",53,0.004762760603882099,-17.0,37.0
2018,"(-18, -16]","(38, 40]",38,0.0034148094895758447,-17.0,39.0
2018,"(-18, -16]","(40, 42]",52,0.004672897196261682,-17.0,41.0
2018,"(-18, -16]","(42, 44]",44,0.003953989935298346,-17.0,43.0
2018,"(-18, -16]","(44, 46]",47,0.004223580158159598,-17.0,45.0
2018,"(-18, -16]","(46, 48]",41,0.0036843997124370955,-17.0,47.0
2018,"(-18, -16]","(48, 50]",62,0.005571531272465852,-17.0,49.0
2018,"(-18, -16]","(50, 52]",50,0.004493170381020848,-17.0,51.0
2018,"(-18, -16]","(52, 54]",32,0.002875629043853343,-17.0,53.0
2018,"(-18, -16]","(54, 56]",46,0.00413371675053918,-17.0,55.0
2018,"(-18, -16]","(56, 58]",32,0.002875629043853343,-17.0,57.0
2018,"(-18, -16]","(58, 60]",10,0.0008986340762041696,-17.0,59.0
2018,"(-18, -16]","(60, 62]",3,0.0002695902228612509,-17.0,61.0
2018,"(-18, -16]","(62, 64]",0,0.0,-17.0,63.0
2018,"(-18, -16]","(64, 66]",0,0.0,-17.0,65.0
2018,"(-18, -16]","(66, 68]",0,0.0,-17.0,67.0
2018,"(-18, -16]","(68, 70]",0,0.0,-17.0,69.0
2018,"(-18, -16]","(70, 72]",0,0.0,-17.0,71.0
2018,"(-18, -16]","(72, 74]",0,0.0,-17.0,73.0
2018,"(-18, -16]","(74, 76]",0,0.0,-17.0,75.0
2018,"(-18, -16]","(76, 78]",0,0.0,-17.0,77.0
2018,"(-18, -16]","(78, 80]",0,0.0,-17.0,79.0
2018,"(-18, -16]","(80, 82]",0,0.0,-17.0,81.0
2018,"(-18, -16]","(82, 84]",0,0.0,-17.0,83.0
2018,"(-18, -16]","(84, 86]",0,0.0,-17.0,85.0
2018,"(-18, -16]","(86, 88]",0,0.0,-17.0,87.0
2018,"(-18, -16]","(88, 90]",0,0.0,-17.0,89.0
2018,"(-18, -16]","(90, 92]",0,0.0,-17.0,91.0
2018,"(-16, -14]","(0, 2]",18,0.0016175413371675054,-15.0,1.0
2018,"(-16, -14]","(2, 4]",30,0.002695902228612509,-15.0,3.0
2018,"(-16, -14]","(4, 6]",42,0.0037742631200575125,-15.0,5.0
2018,"(-16, -14]","(6, 8]",72,0.006470165348670022,-15.0,7.0
2018,"(-16, -14]","(8, 10]",68,0.006110711718188354,-15.0,9.0
2018,"(-16, -14]","(10, 12]",65,0.005841121495327103,-15.0,11.0
2018,"(-16, -14]","(12, 14]",83,0.007458662832494608,-15.0,13.0
2018,"(-16, -14]","(14, 16]",88,0.007907979870596693,-15.0,15.0
2018,"(-16, -14]","(16, 18]",85,0.007638389647735442,-15.0,17.0
2018,"(-16, -14]","(18, 20]",94,0.008447160316319195,-15.0,19.0
2018,"(-16, -14]","(20, 22]",87,0.007818116462976275,-15.0,21.0
2018,"(-16, -14]","(22, 24]",97,0.008716750539180446,-15.0,23.0
2018,"(-16, -14]","(24, 26]",66,0.00593098490294752,-15.0,25.0
2018,"(-16, -14]","(26, 28]",90,0.008087706685837527,-15.0,27.0
2018,"(-16, -14]","(28, 30]",78,0.007009345794392523,-15.0,29.0
2018,"(-16, -14]","(30, 32]",74,0.0066498921639108555,-15.0,31.0
2018,"(-16, -14]","(32, 34]",64,0.005751258087706686,-15.0,33.0
2018,"(-16, -14]","(34, 36]",62,0.005571531272465852,-15.0,35.0
2018,"(-16, -14]","(36, 38]",62,0.005571531272465852,-15.0,37.0
2018,"(-16, -14]","(38, 40]",49,0.0044033069734004315,-15.0,39.0
2018,"(-16, -14]","(40, 42]",42,0.0037742631200575125,-15.0,41.0
2018,"(-16, -14]","(42, 44]",47,0.004223580158159598,-15.0,43.0
2018,"(-16, -14]","(44, 46]",37,0.0033249460819554278,-15.0,45.0
2018,"(-16, -14]","(46, 48]",38,0.0034148094895758447,-15.0,47.0
2018,"(-16, -14]","(48, 50]",48,0.004313443565780014,-15.0,49.0
2018,"(-16, -14]","(50, 52]",43,0.0038641265276779294,-15.0,51.0
2018,"(-16, -14]","(52, 54]",45,0.004043853342918764,-15.0,53.0
2018,"(-16, -14]","(54, 56]",36,0.003235082674335011,-15.0,55.0
2018,"(-16, -14]","(56, 58]",30,0.002695902228612509,-15.0,57.0
2018,"(-16, -14]","(58, 60]",7,0.0006290438533429188,-15.0,59.0
2018,"(-16, -14]","(60, 62]",3,0.0002695902228612509,-15.0,61.0
2018,"(-16, -14]","(62, 64]",1,8.986340762041697e-05,-15.0,63.0
2018,"(-16, -14]","(64, 66]",0,0.0,-15.0,65.0
2018,"(-16, -14]","(66, 68]",0,0.0,-15.0,67.0
2018,"(-16, -14]","(68, 70]",0,0.0,-15.0,69.0
2018,"(-16, -14]","(70, 72]",0,0.0,-15.0,71.0
2018,"(-16, -14]","(72, 74]",0,0.0,-15.0,73.0
2018,"(-16, -14]","(74, 76]",0,0.0,-15.0,75.0
2018,"(-16, -14]","(76, 78]",0,0.0,-15.0,77.0
2018,"(-16, -14]","(78, 80]",0,0.0,-15.0,79.0
2018,"(-16, -14]","(80, 82]",0,0.0,-15.0,81.0
2018,"(-16, -14]","(82, 84]",0,0.0,-15.0,83.0
2018,"(-16, -14]","(84, 86]",0,0.0,-15.0,85.0
2018,"(-16, -14]","(86, 88]",0,0.0,-15.0,87.0
2018,"(-16, -14]","(88, 90]",0,0.0,-15.0,89.0
2018,"(-16, -14]","(90, 92]",0,0.0,-15.0,91.0
2018,"(-14, -12]","(0, 2]",19,0.0017074047447879223,-13.0,1.0
2018,"(-14, -12]","(2, 4]",41,0.0036843997124370955,-13.0,3.0
2018,"(-14, -12]","(4, 6]",61,0.005481667864845435,-13.0,5.0
2018,"(-14, -12]","(6, 8]",95,0.008537023723939613,-13.0,7.0
2018,"(-14, -12]","(8, 10]",82,0.007368799424874191,-13.0,9.0
2018,"(-14, -12]","(10, 12]",67,0.0060208483105679365,-13.0,11.0
2018,"(-14, -12]","(12, 14]",102,0.00916606757728253,-13.0,13.0
2018,"(-14, -12]","(14, 16]",88,0.007907979870596693,-13.0,15.0
2018,"(-14, -12]","(16, 18]",80,0.007189072609633357,-13.0,17.0
2018,"(-14, -12]","(18, 20]",91,0.008177570093457943,-13.0,19.0
2018,"(-14, -12]","(20, 22]",85,0.007638389647735442,-13.0,21.0
2018,"(-14, -12]","(22, 24]",70,0.006290438533429188,-13.0,23.0
2018,"(-14, -12]","(24, 26]",94,0.008447160316319195,-13.0,25.0
2018,"(-14, -12]","(26, 28]",74,0.0066498921639108555,-13.0,27.0
2018,"(-14, -12]","(28, 30]",70,0.006290438533429188,-13.0,29.0
2018,"(-14, -12]","(30, 32]",59,0.005301941049604601,-13.0,31.0
2018,"(-14, -12]","(32, 34]",54,0.004852624011502516,-13.0,33.0
2018,"(-14, -12]","(34, 36]",48,0.004313443565780014,-13.0,35.0
2018,"(-14, -12]","(36, 38]",58,0.005212077641984184,-13.0,37.0
2018,"(-14, -12]","(38, 40]",39,0.0035046728971962616,-13.0,39.0
2018,"(-14, -12]","(40, 42]",29,0.002606038820992092,-13.0,41.0
